order_id,order_date,store_id,order_status,payment_method
ORD-0028132,2024-11-08,ONLINE-SE,completed,card
ORD-0028133,2024-11-08,ONLINE-SE,completed,swish
ORD-0028134,2024-11-08,STO-001,completed,card
ORD-0028135,2024-11-08,STO-001,completed,swish
ORD-0028136,2024-11-08,STO-001,completed,card
ORD-0028137,2024-11-08,STO-001,completed,card
ORD-0028138,2024-11-08,STO-001,completed,card
ORD-0028139,2024-11-08,STO-001,completed,card
ORD-0028140,2024-11-08,STO-001,completed,klarna
ORD-0028141,2024-11-08,STO-001,completed,card
ORD-0028142,2024-11-08,STO-001,completed,swish
ORD-0028143,2024-11-08,STO-001,completed,card
ORD-0028144,2024-11-08,STO-001,completed,gift_card
ORD-0028145,2024-11-08,STO-001,completed,swish
ORD-0028146,2024-11-08,STO-002,completed,gift_card
ORD-0028147,2024-11-08,STO-002,completed,card
ORD-0028148,2024-11-08,STO-002,completed,card
ORD-0028149,2024-11-08,STO-002,completed,swish
ORD-0028150,2024-11-08,STO-002,completed,card
ORD-0028151,2024-11-08,STO-002,completed,card
ORD-0028152,2024-11-08,STO-002,completed,card
ORD-0028153,2024-11-08,STO-002,completed,card
ORD-0028154,2024-11-08,STO-002,completed,swish
ORD-0028155,2024-11-08,STO-003,completed,card
ORD-0028156,2024-11-08,STO-003,completed,klarna
ORD-0028157,2024-11-08,STO-003,completed,card
ORD-0028158,2024-11-08,STO-003,completed,gift_card
ORD-0028159,2024-11-08,STO-003,completed,card
ORD-0028160,2024-11-08,STO-003,completed,card
ORD-0028161,2024-11-08,STO-003,completed,card
ORD-0028162,2024-11-08,STO-003,completed,card
ORD-0028163,2024-11-08,STO-003,completed,card
ORD-0028164,2024-11-08,STO-003,completed,card
ORD-0028165,2024-11-08,UPP-001,completed,klarna
ORD-0028166,2024-11-08,UPP-001,completed,swish
ORD-0028167,2024-11-08,UPP-001,completed,klarna
ORD-0028168,2024-11-08,UPP-001,completed,card
ORD-0028169,2024-11-08,UPP-001,completed,swish
ORD-0028170,2024-11-08,UPP-001,completed,card
ORD-0028171,2024-11-08,UPP-001,completed,swish
ORD-0028172,2024-11-08,UPP-001,completed,gift_card
ORD-0028173,2024-11-08,UPP-001,completed,card
ORD-0028174,2024-11-08,UPP-002,completed,card
ORD-0028175,2024-11-08,UPP-002,completed,card
ORD-0028176,2024-11-08,UPP-002,completed,swish
ORD-0028177,2024-11-08,UPP-002,completed,card
ORD-0028178,2024-11-08,UPP-002,completed,card
ORD-0028179,2024-11-08,UPP-003,completed,card
ORD-0028180,2024-11-08,UPP-003,completed,swish
ORD-0028181,2024-11-08,UPP-003,completed,swish
ORD-0028182,2024-11-08,GOT-001,completed,gift_card
ORD-0028183,2024-11-08,GOT-001,completed,gift_card
ORD-0028184,2024-11-08,GOT-001,completed,swish
ORD-0028185,2024-11-08,GOT-001,completed,card
ORD-0028186,2024-11-08,GOT-001,completed,card
ORD-0028187,2024-11-08,GOT-001,completed,swish
ORD-0028188,2024-11-08,GOT-001,completed,gift_card
ORD-0028189,2024-11-08,GOT-001,completed,card
ORD-0028190,2024-11-08,GOT-001,completed,swish
ORD-0028191,2024-11-08,GOT-001,completed,card
ORD-0028192,2024-11-08,GOT-002,completed,card
ORD-0028193,2024-11-08,GOT-002,completed,klarna
ORD-0028194,2024-11-08,GOT-002,completed,card
ORD-0028195,2024-11-08,GOT-002,completed,swish
ORD-0028196,2024-11-08,GOT-002,completed,swish
ORD-0028197,2024-11-08,GOT-002,completed,card
ORD-0028198,2024-11-08,GOT-002,completed,card
ORD-0028199,2024-11-08,GOT-002,completed,card
ORD-0028200,2024-11-08,GOT-002,completed,swish
ORD-0028201,2024-11-08,GOT-002,completed,card
ORD-0028202,2024-11-08,GOT-002,completed,card
ORD-0028203,2024-11-08,GOT-003,completed,card
ORD-0028204,2024-11-08,GOT-003,completed,card
ORD-0028205,2024-11-08,GOT-003,completed,klarna
ORD-0028206,2024-11-08,GOT-003,completed,klarna
ORD-0028207,2024-11-08,GOT-003,cancelled,card
ORD-0028208,2024-11-08,GOT-003,completed,gift_card
ORD-0028209,2024-11-08,GOT-003,completed,card
ORD-0028210,2024-11-08,GOT-003,completed,swish
ORD-0028211,2024-11-09,ONLINE-SE,completed,swish
ORD-0028212,2024-11-09,ONLINE-SE,completed,card
ORD-0028213,2024-11-09,ONLINE-SE,completed,swish
ORD-0028214,2024-11-09,ONLINE-SE,completed,klarna
ORD-0028215,2024-11-09,ONLINE-SE,completed,swish
ORD-0028216,2024-11-09,ONLINE-SE,completed,gift_card
ORD-0028217,2024-11-09,ONLINE-SE,completed,gift_card
ORD-0028218,2024-11-09,ONLINE-SE,completed,card
ORD-0028219,2024-11-09,ONLINE-SE,completed,klarna
ORD-0028220,2024-11-09,ONLINE-SE,completed,card
ORD-0028221,2024-11-09,ONLINE-SE,completed,swish
ORD-0028222,2024-11-09,ONLINE-SE,completed,swish
ORD-0028223,2024-11-09,ONLINE-SE,completed,klarna
ORD-0028224,2024-11-09,ONLINE-SE,completed,klarna
ORD-0028225,2024-11-09,ONLINE-SE,completed,card
ORD-0028226,2024-11-09,ONLINE-SE,completed,klarna
ORD-0028227,2024-11-09,ONLINE-SE,completed,card
ORD-0028228,2024-11-09,ONLINE-SE,completed,card
ORD-0028229,2024-11-09,ONLINE-SE,completed,swish
ORD-0028230,2024-11-09,ONLINE-SE,completed,klarna
ORD-0028231,2024-11-09,ONLINE-SE,completed,card
ORD-0028232,2024-11-09,ONLINE-SE,completed,card
ORD-0028233,2024-11-09,ONLINE-SE,completed,card
ORD-0028234,2024-11-09,ONLINE-SE,completed,card
ORD-0028235,2024-11-09,ONLINE-SE,completed,klarna
ORD-0028236,2024-11-09,ONLINE-SE,completed,swish
ORD-0028237,2024-11-09,ONLINE-SE,completed,klarna
ORD-0028238,2024-11-09,STO-001,completed,card
ORD-0028239,2024-11-09,STO-001,completed,klarna
ORD-0028240,2024-11-09,STO-001,completed,card
ORD-0028241,2024-11-09,STO-001,completed,card
ORD-0028242,2024-11-09,STO-001,completed,klarna
ORD-0028243,2024-11-09,STO-001,completed,card
ORD-0028244,2024-11-09,STO-001,completed,klarna
ORD-0028245,2024-11-09,STO-001,completed,card
ORD-0028246,2024-11-09,STO-001,completed,card
ORD-0028247,2024-11-09,STO-001,completed,klarna
ORD-0028248,2024-11-09,STO-001,completed,swish
ORD-0028249,2024-11-09,STO-001,completed,card
ORD-0028250,2024-11-09,STO-001,completed,card
ORD-0028251,2024-11-09,STO-002,completed,gift_card
ORD-0028252,2024-11-09,STO-002,completed,swish
ORD-0028253,2024-11-09,STO-002,completed,klarna
ORD-0028254,2024-11-09,STO-002,completed,gift_card
ORD-0028255,2024-11-09,STO-002,completed,card
ORD-0028256,2024-11-09,STO-002,completed,card
ORD-0028257,2024-11-09,STO-002,completed,card
ORD-0028258,2024-11-09,STO-002,completed,card
ORD-0028259,2024-11-09,STO-002,completed,swish
ORD-0028260,2024-11-09,STO-002,completed,klarna
ORD-0028261,2024-11-09,STO-002,completed,card
ORD-0028262,2024-11-09,STO-002,completed,card
ORD-0028263,2024-11-09,STO-002,completed,klarna
ORD-0028264,2024-11-09,STO-002,completed,swish
ORD-0028265,2024-11-09,STO-002,completed,card
ORD-0028266,2024-11-09,STO-002,completed,card
ORD-0028267,2024-11-09,STO-002,completed,card
ORD-0028268,2024-11-09,STO-002,completed,swish
ORD-0028269,2024-11-09,STO-002,completed,swish
ORD-0028270,2024-11-09,STO-002,completed,gift_card
ORD-0028271,2024-11-09,STO-002,completed,klarna
ORD-0028272,2024-11-09,STO-002,completed,gift_card
ORD-0028273,2024-11-09,STO-003,completed,swish
ORD-0028274,2024-11-09,STO-003,completed,gift_card
ORD-0028275,2024-11-09,STO-003,completed,card
ORD-0028276,2024-11-09,STO-003,completed,gift_card
ORD-0028277,2024-11-09,STO-003,completed,swish
ORD-0028278,2024-11-09,STO-003,completed,card
ORD-0028279,2024-11-09,STO-003,completed,card
ORD-0028280,2024-11-09,STO-003,completed,card
ORD-0028281,2024-11-09,STO-003,completed,card
ORD-0028282,2024-11-09,UPP-001,completed,card
ORD-0028283,2024-11-09,UPP-001,completed,card
ORD-0028284,2024-11-09,UPP-001,completed,klarna
ORD-0028285,2024-11-09,UPP-001,completed,klarna
ORD-0028286,2024-11-09,UPP-001,completed,card
ORD-0028287,2024-11-09,UPP-001,completed,card
ORD-0028288,2024-11-09,UPP-001,completed,klarna
ORD-0028289,2024-11-09,UPP-001,completed,card
ORD-0028290,2024-11-09,UPP-001,completed,card
ORD-0028291,2024-11-09,UPP-001,completed,swish
ORD-0028292,2024-11-09,UPP-002,completed,swish
ORD-0028293,2024-11-09,UPP-002,completed,card
ORD-0028294,2024-11-09,UPP-002,completed,card
ORD-0028295,2024-11-09,UPP-002,completed,gift_card
ORD-0028296,2024-11-09,UPP-002,completed,card
ORD-0028297,2024-11-09,UPP-003,completed,card
ORD-0028298,2024-11-09,UPP-003,completed,swish
ORD-0028299,2024-11-09,UPP-003,completed,card
ORD-0028300,2024-11-09,UPP-003,completed,gift_card
ORD-0028301,2024-11-09,UPP-003,completed,swish
ORD-0028302,2024-11-09,GOT-001,completed,swish
ORD-0028303,2024-11-09,GOT-001,completed,card
ORD-0028304,2024-11-09,GOT-001,completed,swish
ORD-0028305,2024-11-09,GOT-001,completed,swish
ORD-0028306,2024-11-09,GOT-001,completed,swish
ORD-0028307,2024-11-09,GOT-001,completed,swish
ORD-0028308,2024-11-09,GOT-001,completed,card
ORD-0028309,2024-11-09,GOT-001,completed,card
ORD-0028310,2024-11-09,GOT-001,completed,card
ORD-0028311,2024-11-09,GOT-001,completed,swish
ORD-0028312,2024-11-09,GOT-001,completed,swish
ORD-0028313,2024-11-09,GOT-001,completed,swish
ORD-0028314,2024-11-09,GOT-001,completed,klarna
ORD-0028315,2024-11-09,GOT-002,completed,swish
ORD-0028316,2024-11-09,GOT-002,completed,card
ORD-0028317,2024-11-09,GOT-002,completed,swish
ORD-0028318,2024-11-09,GOT-002,completed,swish
ORD-0028319,2024-11-09,GOT-002,completed,card
ORD-0028320,2024-11-09,GOT-002,completed,card
ORD-0028321,2024-11-09,GOT-002,completed,card
ORD-0028322,2024-11-09,GOT-002,completed,swish
ORD-0028323,2024-11-09,GOT-002,completed,swish
ORD-0028324,2024-11-09,GOT-002,completed,klarna
ORD-0028325,2024-11-09,GOT-002,completed,gift_card
ORD-0028326,2024-11-09,GOT-002,completed,klarna
ORD-0028327,2024-11-09,GOT-002,completed,swish
ORD-0028328,2024-11-09,GOT-002,completed,card
ORD-0028329,2024-11-09,GOT-003,completed,card
ORD-0028330,2024-11-09,GOT-003,completed,card
ORD-0028331,2024-11-09,GOT-003,completed,klarna
ORD-0028332,2024-11-09,GOT-003,completed,card
ORD-0028333,2024-11-09,GOT-003,completed,gift_card
ORD-0028334,2024-11-09,GOT-003,completed,swish
ORD-0028335,2024-11-09,GOT-003,completed,swish
ORD-0028336,2024-11-09,GOT-003,completed,card
ORD-0028337,2024-11-09,GOT-003,completed,swish
ORD-0028338,2024-11-09,GOT-003,completed,gift_card
ORD-0028339,2024-11-10,ONLINE-SE,completed,card
ORD-0028340,2024-11-10,ONLINE-SE,completed,card
ORD-0028341,2024-11-10,ONLINE-SE,completed,card
ORD-0028342,2024-11-10,ONLINE-SE,completed,card
ORD-0028343,2024-11-10,ONLINE-SE,completed,klarna
ORD-0028344,2024-11-10,ONLINE-SE,completed,klarna
ORD-0028345,2024-11-10,ONLINE-SE,completed,card
ORD-0028346,2024-11-10,ONLINE-SE,completed,klarna
ORD-0028347,2024-11-10,ONLINE-SE,completed,card
ORD-0028348,2024-11-10,ONLINE-SE,completed,klarna
ORD-0028349,2024-11-10,ONLINE-SE,completed,card
ORD-0028350,2024-11-10,ONLINE-SE,completed,gift_card
ORD-0028351,2024-11-10,ONLINE-SE,cancelled,gift_card
ORD-0028352,2024-11-10,ONLINE-SE,completed,swish
ORD-0028353,2024-11-10,ONLINE-SE,completed,gift_card
ORD-0028354,2024-11-10,ONLINE-SE,completed,klarna
ORD-0028355,2024-11-10,ONLINE-SE,completed,card
ORD-0028356,2024-11-10,ONLINE-SE,completed,swish
ORD-0028357,2024-11-10,ONLINE-SE,completed,card
ORD-0028358,2024-11-10,ONLINE-SE,completed,swish
ORD-0028359,2024-11-10,ONLINE-SE,completed,card
ORD-0028360,2024-11-10,ONLINE-SE,completed,gift_card
ORD-0028361,2024-11-10,ONLINE-SE,completed,card
ORD-0028362,2024-11-10,ONLINE-SE,completed,card
ORD-0028363,2024-11-10,ONLINE-SE,completed,swish
ORD-0028364,2024-11-10,ONLINE-SE,completed,klarna
ORD-0028365,2024-11-10,ONLINE-SE,completed,card
ORD-0028366,2024-11-10,ONLINE-SE,completed,card
ORD-0028367,2024-11-10,ONLINE-SE,completed,klarna
ORD-0028368,2024-11-10,ONLINE-SE,completed,swish
ORD-0028369,2024-11-10,STO-001,completed,card
ORD-0028370,2024-11-10,STO-001,completed,card
ORD-0028371,2024-11-10,STO-001,completed,card
ORD-0028372,2024-11-10,STO-001,completed,gift_card
ORD-0028373,2024-11-10,STO-001,completed,gift_card
ORD-0028374,2024-11-10,STO-001,completed,klarna
ORD-0028375,2024-11-10,STO-001,completed,swish
ORD-0028376,2024-11-10,STO-001,completed,gift_card
ORD-0028377,2024-11-10,STO-001,completed,swish
ORD-0028378,2024-11-10,STO-001,completed,klarna
ORD-0028379,2024-11-10,STO-001,completed,card
ORD-0028380,2024-11-10,STO-002,completed,klarna
ORD-0028381,2024-11-10,STO-002,completed,card
ORD-0028382,2024-11-10,STO-002,completed,card
ORD-0028383,2024-11-10,STO-002,completed,card
ORD-0028384,2024-11-10,STO-002,completed,card
ORD-0028385,2024-11-10,STO-002,completed,swish
ORD-0028386,2024-11-10,STO-002,completed,card
ORD-0028387,2024-11-10,STO-002,completed,klarna
ORD-0028388,2024-11-10,STO-002,completed,card
ORD-0028389,2024-11-10,STO-002,completed,gift_card
ORD-0028390,2024-11-10,STO-002,completed,gift_card
ORD-0028391,2024-11-10,STO-002,completed,card
ORD-0028392,2024-11-10,STO-002,completed,card
ORD-0028393,2024-11-10,STO-002,completed,card
ORD-0028394,2024-11-10,STO-002,completed,swish
ORD-0028395,2024-11-10,STO-002,completed,swish
ORD-0028396,2024-11-10,STO-003,completed,swish
ORD-0028397,2024-11-10,STO-003,completed,card
ORD-0028398,2024-11-10,STO-003,completed,swish
ORD-0028399,2024-11-10,STO-003,completed,swish
ORD-0028400,2024-11-10,STO-003,completed,card
ORD-0028401,2024-11-10,STO-003,completed,swish
ORD-0028402,2024-11-10,STO-003,completed,klarna
ORD-0028403,2024-11-10,STO-003,completed,klarna
ORD-0028404,2024-11-10,STO-003,cancelled,card
ORD-0028405,2024-11-10,STO-003,completed,card
ORD-0028406,2024-11-10,STO-003,completed,card
ORD-0028407,2024-11-10,STO-003,completed,swish
ORD-0028408,2024-11-10,UPP-001,completed,card
ORD-0028409,2024-11-10,UPP-001,completed,card
ORD-0028410,2024-11-10,UPP-001,completed,swish
ORD-0028411,2024-11-10,UPP-001,completed,klarna
ORD-0028412,2024-11-10,UPP-001,completed,card
ORD-0028413,2024-11-10,UPP-001,completed,card
ORD-0028414,2024-11-10,UPP-001,completed,card
ORD-0028415,2024-11-10,UPP-001,completed,klarna
ORD-0028416,2024-11-10,UPP-001,completed,klarna
ORD-0028417,2024-11-10,UPP-002,completed,card
ORD-0028418,2024-11-10,UPP-002,completed,card
ORD-0028419,2024-11-10,UPP-002,completed,gift_card
ORD-0028420,2024-11-10,UPP-002,completed,swish
ORD-0028421,2024-11-10,UPP-002,completed,klarna
ORD-0028422,2024-11-10,UPP-002,completed,card
ORD-0028423,2024-11-10,UPP-002,completed,swish
ORD-0028424,2024-11-10,UPP-002,completed,card
ORD-0028425,2024-11-10,UPP-003,completed,card
ORD-0028426,2024-11-10,UPP-003,completed,card
ORD-0028427,2024-11-10,UPP-003,completed,klarna
ORD-0028428,2024-11-10,UPP-003,completed,swish
ORD-0028429,2024-11-10,UPP-003,cancelled,klarna
ORD-0028430,2024-11-10,GOT-001,completed,swish
ORD-0028431,2024-11-10,GOT-001,completed,card
ORD-0028432,2024-11-10,GOT-001,completed,card
ORD-0028433,2024-11-10,GOT-001,completed,card
ORD-0028434,2024-11-10,GOT-001,completed,card
ORD-0028435,2024-11-10,GOT-001,completed,card
ORD-0028436,2024-11-10,GOT-001,completed,swish
ORD-0028437,2024-11-10,GOT-001,completed,klarna
ORD-0028438,2024-11-10,GOT-001,completed,gift_card
ORD-0028439,2024-11-10,GOT-002,completed,card
ORD-0028440,2024-11-10,GOT-002,completed,swish
ORD-0028441,2024-11-10,GOT-002,completed,card
ORD-0028442,2024-11-10,GOT-002,completed,card
ORD-0028443,2024-11-10,GOT-002,completed,card
ORD-0028444,2024-11-10,GOT-002,completed,klarna
ORD-0028445,2024-11-10,GOT-002,completed,card
ORD-0028446,2024-11-10,GOT-002,completed,card
ORD-0028447,2024-11-10,GOT-002,completed,swish
ORD-0028448,2024-11-10,GOT-002,completed,card
ORD-0028449,2024-11-10,GOT-003,completed,klarna
ORD-0028450,2024-11-10,GOT-003,completed,gift_card
ORD-0028451,2024-11-10,GOT-003,completed,card
ORD-0028452,2024-11-10,GOT-003,completed,card
ORD-0028453,2024-11-10,GOT-003,completed,card
ORD-0028454,2024-11-10,GOT-003,completed,swish
ORD-0028455,2024-11-10,GOT-003,completed,card
ORD-0028456,2024-11-10,GOT-003,completed,card
ORD-0028457,2024-11-10,GOT-003,completed,card
ORD-0028458,2024-11-10,GOT-003,completed,swish
ORD-0028459,2024-11-11,ONLINE-SE,completed,klarna
ORD-0028460,2024-11-11,ONLINE-SE,completed,klarna
ORD-0028461,2024-11-11,ONLINE-SE,completed,swish
ORD-0028462,2024-11-11,ONLINE-SE,completed,card
ORD-0028463,2024-11-11,ONLINE-SE,completed,card
ORD-0028464,2024-11-11,ONLINE-SE,completed,card
ORD-0028465,2024-11-11,ONLINE-SE,completed,klarna
ORD-0028466,2024-11-11,ONLINE-SE,completed,klarna
ORD-0028467,2024-11-11,ONLINE-SE,completed,klarna
ORD-0028468,2024-11-11,ONLINE-SE,completed,card
ORD-0028469,2024-11-11,ONLINE-SE,completed,swish
ORD-0028470,2024-11-11,ONLINE-SE,completed,card
ORD-0028471,2024-11-11,ONLINE-SE,completed,card
ORD-0028472,2024-11-11,ONLINE-SE,completed,card
ORD-0028473,2024-11-11,ONLINE-SE,completed,card
ORD-0028474,2024-11-11,ONLINE-SE,completed,card
ORD-0028475,2024-11-11,ONLINE-SE,cancelled,card
ORD-0028476,2024-11-11,ONLINE-SE,completed,card
ORD-0028477,2024-11-11,ONLINE-SE,completed,card
ORD-0028478,2024-11-11,ONLINE-SE,completed,card
ORD-0028479,2024-11-11,ONLINE-SE,completed,card
ORD-0028480,2024-11-11,ONLINE-SE,completed,klarna
ORD-0028481,2024-11-11,ONLINE-SE,completed,card
ORD-0028482,2024-11-11,ONLINE-SE,completed,card
ORD-0028483,2024-11-11,STO-001,completed,card
ORD-0028484,2024-11-11,STO-001,completed,card
ORD-0028485,2024-11-11,STO-001,completed,swish
ORD-0028486,2024-11-11,STO-001,completed,card
ORD-0028487,2024-11-11,STO-001,completed,swish
ORD-0028488,2024-11-11,STO-001,completed,card
ORD-0028489,2024-11-11,STO-001,completed,gift_card
ORD-0028490,2024-11-11,STO-001,completed,swish
ORD-0028491,2024-11-11,STO-001,completed,card
ORD-0028492,2024-11-11,STO-001,completed,swish
ORD-0028493,2024-11-11,STO-001,completed,swish
ORD-0028494,2024-11-11,STO-001,completed,gift_card
ORD-0028495,2024-11-11,STO-002,completed,card
ORD-0028496,2024-11-11,STO-002,completed,card
ORD-0028497,2024-11-11,STO-002,completed,card
ORD-0028498,2024-11-11,STO-002,completed,card
ORD-0028499,2024-11-11,STO-002,completed,card
ORD-0028500,2024-11-11,STO-002,completed,klarna
ORD-0028501,2024-11-11,STO-002,completed,card
ORD-0028502,2024-11-11,STO-002,completed,klarna
ORD-0028503,2024-11-11,STO-002,completed,swish
ORD-0028504,2024-11-11,STO-002,completed,card
ORD-0028505,2024-11-11,STO-003,completed,klarna
ORD-0028506,2024-11-11,STO-003,completed,card
ORD-0028507,2024-11-11,STO-003,completed,card
ORD-0028508,2024-11-11,STO-003,completed,gift_card
ORD-0028509,2024-11-11,STO-003,completed,card
ORD-0028510,2024-11-11,STO-003,completed,card
ORD-0028511,2024-11-11,STO-003,completed,card
ORD-0028512,2024-11-11,STO-003,completed,gift_card
ORD-0028513,2024-11-11,STO-003,completed,swish
ORD-0028514,2024-11-11,UPP-001,completed,gift_card
ORD-0028515,2024-11-11,UPP-001,completed,card
ORD-0028516,2024-11-11,UPP-001,completed,swish
ORD-0028517,2024-11-11,UPP-001,completed,swish
ORD-0028518,2024-11-11,UPP-001,completed,card
ORD-0028519,2024-11-11,UPP-001,completed,card
ORD-0028520,2024-11-11,UPP-001,completed,gift_card
ORD-0028521,2024-11-11,UPP-001,completed,gift_card
ORD-0028522,2024-11-11,UPP-001,completed,card
ORD-0028523,2024-11-11,UPP-002,completed,swish
ORD-0028524,2024-11-11,UPP-002,completed,swish
ORD-0028525,2024-11-11,UPP-002,completed,card
ORD-0028526,2024-11-11,UPP-002,completed,klarna
ORD-0028527,2024-11-11,UPP-002,completed,card
ORD-0028528,2024-11-11,UPP-003,cancelled,card
ORD-0028529,2024-11-11,UPP-003,cancelled,swish
ORD-0028530,2024-11-11,UPP-003,completed,gift_card
ORD-0028531,2024-11-11,UPP-003,completed,card
ORD-0028532,2024-11-11,UPP-003,completed,card
ORD-0028533,2024-11-11,GOT-001,completed,card
ORD-0028534,2024-11-11,GOT-001,cancelled,card
ORD-0028535,2024-11-11,GOT-001,completed,card
ORD-0028536,2024-11-11,GOT-001,completed,klarna
ORD-0028537,2024-11-11,GOT-001,completed,swish
ORD-0028538,2024-11-11,GOT-001,completed,card
ORD-0028539,2024-11-11,GOT-001,completed,card
ORD-0028540,2024-11-11,GOT-001,completed,card
ORD-0028541,2024-11-11,GOT-001,completed,klarna
ORD-0028542,2024-11-11,GOT-001,completed,card
ORD-0028543,2024-11-11,GOT-001,completed,card
ORD-0028544,2024-11-11,GOT-001,completed,swish
ORD-0028545,2024-11-11,GOT-001,completed,klarna
ORD-0028546,2024-11-11,GOT-002,completed,klarna
ORD-0028547,2024-11-11,GOT-002,completed,card
ORD-0028548,2024-11-11,GOT-002,completed,card
ORD-0028549,2024-11-11,GOT-002,completed,card
ORD-0028550,2024-11-11,GOT-002,completed,card
ORD-0028551,2024-11-11,GOT-002,completed,card
ORD-0028552,2024-11-11,GOT-002,completed,card
ORD-0028553,2024-11-11,GOT-002,completed,card
ORD-0028554,2024-11-11,GOT-002,completed,card
ORD-0028555,2024-11-11,GOT-002,completed,card
ORD-0028556,2024-11-11,GOT-002,completed,card
ORD-0028557,2024-11-11,GOT-003,completed,swish
ORD-0028558,2024-11-11,GOT-003,completed,card
ORD-0028559,2024-11-11,GOT-003,completed,card
ORD-0028560,2024-11-11,GOT-003,completed,card
ORD-0028561,2024-11-11,GOT-003,completed,card
ORD-0028562,2024-11-11,GOT-003,completed,card
ORD-0028563,2024-11-11,GOT-003,completed,card
ORD-0028564,2024-11-11,GOT-003,completed,swish
ORD-0028565,2024-11-11,GOT-003,completed,card
ORD-0028566,2024-11-12,ONLINE-SE,completed,swish
ORD-0028567,2024-11-12,ONLINE-SE,completed,klarna
